d_dim,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
50,1.740472042804484,0.4796994884910486,1.7076708678227321,0.5001990445859873,
100,1.058817589908,0.6976902173913043,0.9932428795820588,0.7331807324840764,
200,0.6349131671135383,0.8404731457800512,0.5702823645370022,0.8640525477707006,
300,0.4402218255050042,0.8963994565217391,0.38743320373213214,0.9144108280254777,
400,0.3393587874405829,0.9146419437340153,0.30293023742877756,0.9243630573248408,
500,0.2983090291776316,0.926710358056266,0.2570045055097835,0.9392914012738853,
