epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.18824932964809257,0.9421954923273658,0.06795017931396795,0.9795979299363057
2,0.05925295706314351,0.9821371483375959,0.07728119930074473,0.9765127388535032
3,0.0436204497933464,0.9868326406649617,0.058203638549063616,0.9830812101910829
4,0.03710015111690973,0.9882512787723785,0.054235985016177414,0.9849721337579618
5,0.02936156666682809,0.9907888427109974,0.05518675017746011,0.984375
6,0.025970965392811372,0.9918877877237852,0.05276754015617689,0.9858678343949044
7,0.023581371347293677,0.9926070971867008,0.07012358521390114,0.9823845541401274
8,0.020155268888015426,0.9935062340153452,0.0651708779631147,0.9857683121019108
9,0.01946046428226144,0.9935262148337596,0.06169190482016961,0.9872611464968153
10,0.017310000174795576,0.9948449488491049,0.07134346039906429,0.9860668789808917
11,0.00397080886642189,0.9988011508951407,0.05346491919818577,0.988953025477707
12,0.001291111845265874,0.9997202685421995,0.0557863054334358,0.9894506369426752
13,0.0007464269085613358,0.9999000959079284,0.0573901945997955,0.9890525477707006
14,0.000508518146393854,0.9999200767263428,0.06005704609356868,0.9892515923566879
15,0.0003659076550427605,0.999940057544757,0.062065433781997414,0.988953025477707
16,0.00026028380369591287,0.999940057544757,0.0656098169363608,0.9892515923566879
17,0.00017760696885226024,0.9999600383631714,0.06747194358212932,0.9890525477707006
18,0.00021765377286754912,0.9999600383631714,0.06990920989566547,0.988953025477707
19,0.00015286739220094804,0.9999800191815856,0.07333227206662202,0.9890525477707006
20,0.0001689988710081486,0.9999600383631714,0.07469378240928529,0.9891520700636943
21,3.561129807816137e-05,1.0,0.07523371134499077,0.9893511146496815
22,3.0097382529007504e-05,1.0,0.07586331637042343,0.9893511146496815
23,2.595801335161604e-05,1.0,0.07653933561816337,0.9894506369426752
24,2.228542019034286e-05,1.0,0.0773109959521491,0.9893511146496815
25,1.8771432930856106e-05,1.0,0.07816024715448641,0.9894506369426752
26,1.533194194974192e-05,1.0,0.07929520413374445,0.9893511146496815
27,1.2703401886898538e-05,1.0,0.0804617427953869,0.9891520700636943
28,1.036137571115323e-05,1.0,0.08178796704597534,0.9893511146496815
29,8.34125844413972e-06,1.0,0.08266122530030597,0.9892515923566879
30,6.7624975653255686e-06,1.0,0.0842551453762753,0.9892515923566879
