epoch,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
1,2.075543204994153,0.30818414322250637,1.9276838484843066,0.4138136942675159,3.871057742799167e-06
2,1.8917185090996724,0.4197969948849105,1.8078123649973779,0.4632762738853503,5.903041255805874e-06
3,1.8077302192483107,0.4553628516624041,1.7562061312851633,0.4872611464968153,5.004343620385043e-06
4,1.7689360706397639,0.4718270460358056,1.7243295627035153,0.502687101910828,5.100869202578906e-06
5,1.7360757075612196,0.4943654092071611,1.6874525934267954,0.5225915605095541,8.041072760534007e-06
6,1.717801827451457,0.5043957800511509,1.6651217238918232,0.5295581210191083,7.378283953585196e-06
7,1.6983198767427898,0.5085517902813299,1.6517617877121944,0.5372213375796179,6.7860364652005956e-06
8,1.6817767792345617,0.5105498721227621,1.6265530305303586,0.5392117834394905,8.74025408847956e-06
9,1.6646573752393503,0.512647858056266,1.619423419806608,0.5351313694267515,9.684167707746383e-06
10,1.6457772975992364,0.5183224104859335,1.5925657172111949,0.5399084394904459,9.453723578189965e-06
11,1.6334181886804684,0.5247562340153452,1.599668382079738,0.5465764331210191,8.60013642522972e-06
12,1.6288227248374763,0.5252157928388747,1.5916953694288898,0.5485668789808917,9.134038009506185e-06
13,1.6224786380062932,0.5300511508951407,1.576203615042814,0.550656847133758,1.1584488674998283e-05
14,1.615929273693153,0.5312100383631714,1.5731045319016572,0.5522492038216561,9.655145731812809e-06
15,1.6084432405279117,0.5344469309462916,1.5734216567057713,0.5569267515923567,1.0411693438072689e-05
16,1.59872421690875,0.5372242647058824,1.564446416630107,0.5507563694267515,7.719061613897793e-06
17,1.589154204901527,0.5429187979539642,1.5403783746585724,0.5686703821656051,1.1836245903396048e-05
18,1.577123259034608,0.5479539641943734,1.5321640171063173,0.5732484076433121,1.0801195458043367e-05
19,1.5663678303094166,0.5503316815856778,1.5196620947236468,0.5747412420382165,1.3135771041561384e-05
20,1.5566770942009929,0.5538483056265985,1.5165564710167563,0.5755374203821656,9.832941032072995e-06
21,1.550480381454653,0.5546475383631714,1.5046292080241404,0.5813097133757962,1.080058154911967e-05
22,1.5489482736343618,0.553508631713555,1.5238508472017422,0.576234076433121,1.312301083089551e-05
23,1.545346717090558,0.5565856777493606,1.507099629967076,0.5709593949044586,1.1442646609793883e-05
24,1.5432318192918588,0.5555866368286445,1.5181731889202337,0.5750398089171974,1.1708550118783023e-05
25,1.54219910327126,0.5551870204603581,1.505290067119963,0.5790207006369427,1.5018125850474462e-05
26,1.5407458560546037,0.5556265984654731,1.4994579546011177,0.5797173566878981,1.2091859389329329e-05
27,1.5379358290711327,0.5566456202046036,1.5051700544964737,0.5694665605095541,1.4281466974352952e-05
28,1.535804139226294,0.5556865409207161,1.491655968556738,0.5765326433121019,1.2617368156497832e-05
29,1.5359229198502153,0.5561460997442456,1.5060478319787676,0.57921974522293,1.0451364687469322e-05
30,1.5330746922346636,0.5558863491048593,1.4995077483972925,0.574343152866242,1.4231362911232281e-05
