d_dim,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
50,1.4598292347110446,0.5541480179028133,1.4196854780434043,0.5688694267515924,
100,1.1059115776777877,0.7041240409207161,1.0453223749330849,0.7390525477707006,
200,0.6624570956544193,0.837176310741688,0.5986437634297996,0.8625597133757962,
300,0.48926624880574854,0.8806945332480819,0.42395062583267307,0.9040605095541401,
400,0.3829902563520405,0.907928388746803,0.337948210964537,0.9234673566878981,
500,0.31910707702493424,0.923113810741688,0.2770398967205339,0.935609076433121,
