epoch,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
1,1.5968265348992994,0.6217631074168798,1.3272102144873066,0.7609474522292994,5.277758100419305e-05
2,1.2724972393201746,0.7531369884910486,1.112830433116597,0.8128980891719745,7.686411845497787e-05
3,1.1079696571583029,0.7921994884910486,0.9865504472878328,0.8335987261146497,9.820938430493698e-05
4,0.9886436626277006,0.8121603260869565,0.8835604433800764,0.8468351910828026,0.00011470734170870855
5,0.9158792406549234,0.8207121163682864,0.8402613986069989,0.8469347133757962,0.00012776123185176402
6,0.8716669646675325,0.8244884910485933,0.7968370386749316,0.8482285031847133,0.00013945794489700347
7,0.8377409104038688,0.8257273017902813,0.747541539798117,0.8524084394904459,0.0001510091678937897
8,0.8076949108134756,0.8278252877237852,0.7254281078174616,0.854796974522293,0.00015708620776422322
9,0.781499789803839,0.8297634271099744,0.6981539485181213,0.857484076433121,0.0001677230466157198
10,0.7581198155270208,0.8311421035805626,0.6741593252321717,0.859375,0.00017236733401659876
11,0.7427412378970925,0.8329403772378516,0.6648262133643885,0.8623606687898089,0.00017610909708309919
12,0.733566984572374,0.8354179987212276,0.6659911914615874,0.8615644904458599,0.00017810415010899305
13,0.7273633815443424,0.8356977301790282,0.6474533194948913,0.8630573248407644,0.0001825470826588571
14,0.7227201085261372,0.8343789961636828,0.6547825121955507,0.8625597133757962,0.00018118410662282258
15,0.7162548858110253,0.8370164641943734,0.6489875328009296,0.8644506369426752,0.00018684560200199485
16,0.7093559236020384,0.8372562340153452,0.6341354932375015,0.8664410828025477,0.00018532053218223155
17,0.7033043042244509,0.8370764066496164,0.6303058325485059,0.8626592356687898,0.00018529962108004838
18,0.6979252105326299,0.8378756393861893,0.6278854562978077,0.8654458598726115,0.0001887302059913054
19,0.6913184813221397,0.8394141624040921,0.6147659652552028,0.8669386942675159,0.00018886230827774853
20,0.6856034786804862,0.8387947570332481,0.6042335266899911,0.8695262738853503,0.00019334345415700227
21,0.6828612482456295,0.840093510230179,0.6188080096320742,0.8643511146496815,0.0001944645046023652
22,0.6796060039487946,0.8403932225063938,0.6038486528548466,0.8684315286624203,0.0001940060028573498
23,0.679418345394037,0.840832800511509,0.598399594521067,0.8730095541401274,0.00019381530000828207
24,0.6767567140443246,0.8413123401534527,0.6093501917495849,0.8698248407643312,0.00019819196313619614
25,0.6756126131014446,0.8392742966751918,0.6040763779050985,0.8689291401273885,0.0001961435191333294
26,0.6757122553751597,0.8408927429667519,0.5998985264331672,0.8714171974522293,0.00019688847532961518
27,0.671303645043117,0.8411924552429667,0.5971335506742927,0.8733081210191083,0.00019894144497811794
28,0.6720418745218335,0.8423513427109974,0.5989314980187993,0.8674363057324841,0.00019617137149907649
29,0.6705069884924633,0.8418718030690537,0.6008719446932435,0.8674363057324841,0.00019718112889677286
30,0.6676287547020656,0.8409526854219949,0.6002142909605792,0.868531050955414,0.00019676492956932634
