epoch,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
1,1.3780677393269356,0.6704363810741688,1.0793776056569093,0.7984673566878981,7.2995303526113275e-06
2,1.0196317339797154,0.7950367647058824,0.8733408025875213,0.8401671974522293,1.0824556738953106e-05
3,0.8534902883002825,0.8325607416879796,0.7382289957089029,0.8649482484076433,1.346753560937941e-05
4,0.7501624166355718,0.8488650895140665,0.6517051987966914,0.8711186305732485,1.4426773304876406e-05
5,0.6795792645962951,0.8601342710997443,0.5849864363290702,0.8845541401273885,1.6752746887505054e-05
6,0.6187735945367447,0.868985773657289,0.5376071555978933,0.8911226114649682,1.8393731807009317e-05
7,0.571084324623008,0.8774776214833759,0.4959549792822759,0.8956011146496815,1.9172210159013048e-05
8,0.5335500379809943,0.884550831202046,0.4522106291572,0.9038614649681529,2.0710660464828834e-05
9,0.505551796701863,0.8865688938618926,0.439323014799197,0.9077428343949044,2.1687466869479977e-05
10,0.48062127367462343,0.890065537084399,0.40713336864474475,0.9123208598726115,2.2583340978599153e-05
11,0.4672944200084642,0.8932424872122762,0.4073257505134412,0.9117237261146497,2.361582846788224e-05
12,0.4626126640745441,0.8943813938618926,0.404824847343621,0.9131170382165605,2.477672569511924e-05
13,0.4572320210811732,0.8936221227621484,0.39859585388071217,0.912718949044586,2.4533750547561795e-05
14,0.45039664990151934,0.896579283887468,0.3879464909339407,0.9167993630573248,2.4256258257082663e-05
15,0.4460420865384514,0.8969389386189258,0.39332099619564737,0.9140127388535032,2.342345760553144e-05
16,0.4390455411789972,0.8991168478260869,0.38326239187246675,0.9183917197452229,2.7550866434467025e-05
17,0.4374886472969104,0.8977981138107417,0.3772015432073812,0.9160031847133758,2.5431683752685785e-05
18,0.4308925352399916,0.8991568094629157,0.37344876691034645,0.9175955414012739,2.4046978069236502e-05
19,0.4271378921120978,0.8995164641943734,0.37533846744306526,0.9168988853503185,2.6148340111831203e-05
20,0.4236128944379594,0.9009550831202046,0.3683326716066166,0.9175955414012739,2.7015525120077655e-05
21,0.4195268721607945,0.9000359654731458,0.365648409648306,0.9193869426751592,2.553272497607395e-05
22,0.4187779553672847,0.9012947570332481,0.36220901521148197,0.9203821656050956,2.6778159735840745e-05
23,0.416455956561791,0.9023537404092071,0.35548266597614164,0.921875,2.699793185456656e-05
24,0.417975457866326,0.9010549872122762,0.35846968488708425,0.9201831210191083,2.472989035595674e-05
25,0.41616771665527996,0.9019940856777494,0.35489111616732966,0.9209792993630573,2.6518349841353483e-05
26,0.4144474740337838,0.9023537404092071,0.3647498996204631,0.9188893312101911,2.645043241500389e-05
27,0.4149079074525772,0.9017942774936062,0.3585607328802157,0.919187898089172,2.6150935809710063e-05
28,0.41076986181080494,0.9039122442455243,0.35644311082970564,0.9208797770700637,2.54614442383172e-05
29,0.4120893847683202,0.9009750639386189,0.3525288267310258,0.9220740445859873,2.5806653866311535e-05
30,0.41072963725041856,0.9025335677749361,0.36073653760609353,0.917296974522293,2.600579318823293e-05
