d_dim,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
50,1.5519864740579024,0.5693734015345269,1.509928748106501,0.5901671974522293,
100,1.042560771831771,0.7183104219948849,0.9808206736661826,0.7540804140127388,
200,0.6676287547020656,0.8409526854219949,0.6002142909605792,0.868531050955414,
300,0.5085623640081157,0.8811141304347826,0.4549144581434833,0.8996815286624203,
400,0.37246007396055913,0.909406969309463,0.32503974357038545,0.9268511146496815,
500,0.27473178666913906,0.9317255434782609,0.24668700708325503,0.9410828025477707,
