d_dim,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
50,1.5172834783563833,0.5443574168797954,1.4664188395639894,0.5740445859872612,
100,1.0959144140143529,0.7051430626598465,1.0162427869572002,0.7407444267515924,
200,0.704005562092947,0.8163962595907929,0.6596311900266416,0.8366839171974523,
300,0.46473204437881477,0.8852701406649617,0.41720071624798377,0.9017714968152867,
400,0.3512625148153061,0.9154811381074168,0.30947696517227563,0.9238654458598726,
500,0.30640307238415987,0.9278492647058824,0.26886481113114935,0.9417794585987261,
