d_dim,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
50,1.4657871340546766,0.5459159207161125,1.4319079013387108,0.5654856687898089,
100,1.0352132841754143,0.7148137787723785,0.9531970016515938,0.7541799363057324,
200,0.7474819969033342,0.8087236253196931,0.6796119774982428,0.8438495222929936,
300,0.47815009063619485,0.8779371803069054,0.42468780506947995,0.897890127388535,
400,0.3894294950434619,0.907988331202046,0.3342570840932761,0.9266520700636943,
500,0.3008951863555042,0.9289881713554987,0.2580054036940739,0.9400875796178344,
