d_dim,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
50,1.5679764023522282,0.5203604539641944,1.534034640925705,0.5410031847133758,
100,1.1520825028419495,0.6953125,1.0873842505133076,0.724422770700637,
200,0.6373121533781061,0.8445891943734015,0.5858313031257338,0.8624601910828026,
300,0.5366770611013598,0.8686460997442456,0.4722915964711244,0.89171974522293,
400,0.39726597604239383,0.9021739130434783,0.3501243298980081,0.917296974522293,
500,0.3050036308596201,0.9251718350383632,0.25393823871187343,0.9392914012738853,
