epoch,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
1,2.1826593314900116,0.20462356138107418,1.0567126323463052,0.6991441082802548,4.0814456951920874e-06
2,0.6110555186982045,0.8164162404092071,0.44015102952149265,0.8669386942675159,5.891786713618785e-06
3,0.4478669784143758,0.8668877877237852,0.5216213661204477,0.8409633757961783,6.295910679909866e-06
4,0.41458679476509924,0.8759191176470589,0.9147149762909883,0.7298964968152867,5.872537258255761e-06
5,0.3858738122484111,0.8830522698209718,0.5126056606602517,0.8357882165605095,6.903742360009346e-06
6,0.365931416906969,0.890065537084399,0.33666919181301336,0.8980891719745223,6.892789315315895e-06
7,0.3580960732934725,0.8924632352941176,0.34630220143753254,0.8963972929936306,5.761642114521237e-06
8,0.35607252295707803,0.8930226982097187,0.41391515515887056,0.8715167197452229,5.630940449918853e-06
9,0.3545806501775294,0.8941416240409207,0.451869700887021,0.8651472929936306,6.331524673441891e-06
10,0.35537321803629246,0.8935222186700768,0.34913141531929087,0.8982882165605095,6.0359325289027765e-06
11,0.33269170942285176,0.9001958120204604,0.3048899640940177,0.9097332802547771,6.172513167257421e-06
12,0.3313884237290496,0.9003756393861893,0.3057280721937775,0.9109275477707006,6.466325430665165e-06
13,0.3315102357388762,0.9008152173913043,0.3090174157575817,0.9096337579617835,6.381560979207279e-06
14,0.33052774552074843,0.9006753516624041,0.34725955555773086,0.8955015923566879,6.260922873480013e-06
15,0.3303235459148579,0.9006154092071611,0.30883128926822334,0.9105294585987261,6.76545232636272e-06
16,0.330107193697444,0.901474584398977,0.30704972169296757,0.9090366242038217,6.5570325205044355e-06
17,0.3296479433870224,0.9011548913043478,0.310764428797611,0.9068471337579618,6.959860002098139e-06
18,0.3300001939563343,0.9006154092071611,0.3187834686914067,0.9037619426751592,6.440453034883831e-06
19,0.3303048858595321,0.9011149296675192,0.3185412375505563,0.9036624203821656,6.919534826010931e-06
20,0.3284505932494198,0.9013946611253197,0.31099159377300817,0.9082404458598726,5.714286999136675e-06
21,0.32190615753345475,0.9035126278772379,0.30061165620661845,0.9103304140127388,6.3582288021279965e-06
22,0.32159159213418853,0.9041919757033248,0.30309445728921586,0.9109275477707006,6.307846433628583e-06
23,0.32230594976212057,0.9039721867007673,0.3101418584490278,0.9104299363057324,6.411434696929064e-06
24,0.32116651922807365,0.9040321291560103,0.30091353660081605,0.9090366242038217,6.299507731455378e-06
25,0.32095866177774146,0.9040920716112532,0.30266385072260904,0.9091361464968153,6.0634133660641965e-06
26,0.3216397727237028,0.9037723785166241,0.3030691249355389,0.9095342356687898,5.82979419050389e-06
27,0.3210686980687139,0.9036524936061381,0.30374382559660895,0.9102308917197452,6.658794063696405e-06
28,0.3208383899324995,0.904451726342711,0.300612946272276,0.9109275477707006,6.555042546096956e-06
29,0.32118351885196195,0.9038722826086957,0.30242881805274135,0.9090366242038217,5.8639648159442e-06
30,0.32091306852143436,0.9042519181585678,0.302277015771266,0.9116242038216561,6.298480457189726e-06
31,0.3183660313887212,0.904511668797954,0.29945246998671515,0.9104299363057324,5.995887931931065e-06
32,0.3176629516150793,0.9042718989769821,0.29935655942198575,0.9115246815286624,5.738346317230025e-06
33,0.3177941541385163,0.9050311700767263,0.29929723400788705,0.9105294585987261,5.716319265047787e-06
34,0.31770379875627014,0.9046715153452686,0.2980348649583045,0.9121218152866242,7.030859705992043e-06
35,0.31775422152751087,0.9052509590792839,0.29846385676579873,0.9113256369426752,5.8488080867391545e-06
36,0.31791925476030314,0.9047914002557544,0.2981628535469626,0.9118232484076433,6.287529686233029e-06
37,0.3185468247431852,0.9051310741687979,0.30241300528691073,0.9103304140127388,6.799836683057947e-06
38,0.31822871917006,0.904571611253197,0.2974779461836739,0.9115246815286624,5.941247763985302e-06
39,0.31751157678759007,0.9052109974424553,0.2978165766615776,0.9120222929936306,6.651330295426305e-06
40,0.3181055106622789,0.9047914002557544,0.2994591644757493,0.9097332802547771,6.861219389975304e-06
41,0.3163479334862946,0.9054507672634271,0.29711631282119993,0.9106289808917197,6.030271379131591e-06
42,0.3160774841275819,0.9055306905370843,0.297018070723031,0.9123208598726115,6.3662391767138615e-06
43,0.316211675096046,0.9057304987212276,0.2968920628498694,0.9117237261146497,6.34782736597117e-06
44,0.31613186078951183,0.9058304028132992,0.29764519043409143,0.9118232484076433,6.703602593916003e-06
45,0.3166053134881322,0.9052309782608695,0.2970129402864511,0.9114251592356688,6.687169843644369e-06
46,0.31604355858529315,0.9054307864450127,0.2978849723745304,0.9120222929936306,6.222947831702186e-06
47,0.3165428008588836,0.9054907289002557,0.2974214579221929,0.9115246815286624,5.511162271432113e-06
48,0.3160149018992396,0.9052909207161125,0.2979445025134998,0.9114251592356688,6.781009687983897e-06
49,0.31603724480894824,0.9054507672634271,0.2981337374135567,0.9110270700636943,6.817945177317597e-06
50,0.3159441500711624,0.9057904411764706,0.2970389225253254,0.9115246815286624,6.682085313514108e-06
