epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.8529552929389203,0.7933783567774936,0.349950318978091,0.9021695859872612
2,0.32802721131068974,0.9048313618925832,0.2731309201639549,0.9224721337579618
3,0.27200476220234887,0.9214154411764706,0.2299924182236954,0.9316281847133758
4,0.23538800125079387,0.9316656010230179,0.21068593463415553,0.939390923566879
5,0.20752470917961635,0.9402373721227621,0.19070508302586853,0.9460589171974523
6,0.18402543030393398,0.9461516943734015,0.16657718325591392,0.9533240445859873
7,0.16457871520591666,0.9521659207161125,0.1583467859798556,0.956906847133758
8,0.1486750234471029,0.9569812979539642,0.13967546056600133,0.9621815286624203
9,0.13473854803711252,0.9614570012787724,0.13335899009731164,0.9619824840764332
10,0.12316645508455804,0.9642543158567775,0.12302515197806298,0.9667595541401274
11,0.11257757294608657,0.9674712276214834,0.12117072576834897,0.9671576433121019
12,0.10329091309777001,0.9704084079283888,0.11298768466730026,0.96875
13,0.09560599078512405,0.9730858375959079,0.10762371644852267,0.9697452229299363
14,0.08845894930936644,0.974884111253197,0.10281171815790188,0.9701433121019108
15,0.08253129252025386,0.9770220588235294,0.09964878603246562,0.9707404458598726
16,0.07455013206471568,0.9796994884910486,0.09759687599103162,0.9728304140127388
17,0.07336432834053436,0.9800591432225064,0.09716391765103219,0.9726313694267515
18,0.07260648572765042,0.9802389705882353,0.09652873959131301,0.9730294585987261
19,0.07188588375573421,0.9806385869565217,0.09642283291004267,0.9727308917197452
20,0.07121155921207822,0.9807384910485933,0.096133043431932,0.9732285031847133
21,0.07073944219676277,0.9809183184143222,0.0953205633362767,0.9728304140127388
22,0.06995154688577823,0.9810382033248082,0.09569242321381903,0.973328025477707
23,0.06917510142602275,0.9812579923273658,0.09502041387330194,0.9732285031847133
24,0.06865450740813295,0.9812979539641944,0.09432431630742778,0.972531847133758
25,0.06796450297469678,0.9816975703324808,0.09402582754090333,0.973328025477707
26,0.06731449331983429,0.9816775895140665,0.0936609485489168,0.9736265923566879
27,0.06668563748297789,0.9817974744245525,0.09396389155251206,0.9736265923566879
28,0.0660283626259669,0.9818374360613811,0.09339070925192469,0.972531847133758
29,0.0653409231597048,0.9824168797953964,0.09281390751148486,0.9729299363057324
30,0.06512288158030613,0.9823968989769821,0.09282945606643987,0.973328025477707
31,0.06404910578637782,0.9827965153452686,0.09251128160839628,0.9734275477707006
32,0.063759738069666,0.9828764386189258,0.09241658983052156,0.9734275477707006
33,0.06377849609250455,0.9828364769820972,0.09236328159073356,0.973328025477707
34,0.06357293497399448,0.9828164961636828,0.09231789436215049,0.973328025477707
35,0.06349793605296813,0.9829164002557544,0.09228842873956747,0.9734275477707006
36,0.06349016896560979,0.983016304347826,0.0922433112267476,0.9734275477707006
37,0.06336301212172832,0.983076246803069,0.09216768802351254,0.9734275477707006
38,0.06326041705525287,0.983076246803069,0.09217205036218,0.9735270700636943
39,0.06324396252422534,0.9831162084398977,0.09211764527354271,0.9734275477707006
40,0.06311913044727824,0.9830362851662404,0.09207933127975008,0.9735270700636943
41,0.0631215723274309,0.983076246803069,0.09202249032581687,0.9734275477707006
42,0.06311469085400215,0.9831162084398977,0.0919837383375426,0.973328025477707
43,0.06304403082908266,0.9831162084398977,0.09198616241004057,0.973328025477707
44,0.06291069240902392,0.9831761508951407,0.09200258235073393,0.973328025477707
45,0.06274994919100381,0.9832360933503836,0.09190356795480296,0.9734275477707006
46,0.06275049782813052,0.9832161125319693,0.09190231303025963,0.973328025477707
47,0.06257612695036184,0.9833160166240409,0.09189930233131548,0.9734275477707006
48,0.06281231511908267,0.9831761508951407,0.09189347334348472,0.9734275477707006
49,0.06259315849169898,0.9832960358056266,0.09189080280862796,0.9735270700636943
50,0.0625871045519705,0.9833559782608695,0.09188667846143625,0.9735270700636943
