d_dim,train_loss,train_accuracy,val_loss,val_accuracy
1,4.5733119491577146,0.733425,3.9347383269838465,0.7658240445859873
2,3.652485007381439,0.7894,3.345769991540605,0.804140127388535
3,3.634703284358978,0.798575,4.242979799486269,0.7753781847133758
4,3.5556112949371337,0.8004,3.5915668287854285,0.7952826433121019
5,3.4464837074279786,0.805275,3.2183329576899293,0.8075238853503185
6,3.3267717388153075,0.81195,4.081136791569413,0.7802547770700637
7,3.3790637298583985,0.809725,3.3129475932971686,0.8103105095541401
8,3.3942003744125366,0.8062,4.398743794981841,0.7631369426751592
9,3.3759299393177034,0.806775,3.7853888128973114,0.804140127388535
10,3.377289212036133,0.809775,4.021826826083433,0.7803542993630573
11,3.3248551879882813,0.806725,3.231527131833848,0.8020501592356688
12,3.4070131314277647,0.801425,3.2639207963351233,0.8080214968152867
13,3.287902116727829,0.81,3.2005339467981058,0.8094148089171974
14,3.355282274866104,0.804625,3.5108368480281467,0.7878184713375797
15,3.312352543926239,0.806275,3.5861678317094303,0.8028463375796179
16,3.3877068167209625,0.80665,3.9253961227502034,0.785031847133758
17,3.3411332171440122,0.80815,3.3724933737402507,0.7955812101910829
18,3.368284039402008,0.8065,3.174608897251688,0.8069267515923567
19,3.3491169838905335,0.8056,4.129302458778309,0.7800557324840764
20,3.274363660812378,0.806925,3.722828832021944,0.7825437898089171
21,3.344314644050598,0.80675,3.764249708242477,0.7876194267515924
22,3.316865482711792,0.8048,3.568594133018688,0.8013535031847133
23,3.3383920256614683,0.806525,3.901975142348344,0.7856289808917197
24,3.341400036621094,0.80965,3.3498874135837435,0.809812898089172
25,3.258830391216278,0.807225,4.245341800960007,0.7689092356687898
26,3.251967137622833,0.80615,3.2478599417361482,0.8104100318471338
27,3.35393829536438,0.804725,3.6127907759065083,0.7860270700636943
28,3.273078860092163,0.807375,3.4223767898644613,0.7988654458598726
29,3.3016006706237793,0.807275,3.934341175540997,0.7879179936305732
30,3.2443008756637575,0.807475,3.2825783274735616,0.8108081210191083
