d_dim,train_loss,train_accuracy,val_loss,val_accuracy
1,13.955072605895996,0.388775,14.001075571509682,0.4052547770700637
2,13.49119353942871,0.410825,13.670834407684909,0.39500398089171973
3,13.451819342041016,0.414625,13.49562444504659,0.40933519108280253
4,13.445481771850586,0.419325,13.221436606850594,0.42824442675159236
5,13.073489417266845,0.452025,13.301008263970637,0.4426751592356688
6,12.966010069274903,0.4629,13.112858049429146,0.4606886942675159
7,12.960932527160644,0.460375,12.840300529625765,0.4565087579617834
8,12.992272937774658,0.458875,13.009247858812854,0.44914410828025475
9,13.016011022949218,0.45985,12.960951580363474,0.43640525477707004
10,13.011705559539795,0.458075,13.3470225698629,0.47054140127388533
11,12.10554381866455,0.477125,12.311023326436425,0.466859076433121
12,12.014619002532958,0.472725,12.291401668718667,0.46656050955414013
13,12.002475689697265,0.473125,12.306646811734339,0.46526671974522293
14,12.000728987121581,0.472425,12.296029564681326,0.4632762738853503
15,11.997915700531006,0.473375,12.301834938632455,0.4629777070063694
16,12.008558887481689,0.472175,12.280325184961793,0.46765525477707004
17,12.00170202331543,0.47165,12.31561719687881,0.4651671974522293
18,12.00507996749878,0.472725,12.299548234149908,0.4707404458598726
19,12.003304982757568,0.47435,12.299048967422193,0.46337579617834396
20,12.012078958892822,0.474,12.268663722238722,0.4651671974522293
21,11.930263885498047,0.4725,12.244157025768498,0.4674562101910828
22,11.921467665100097,0.473975,12.234006647851057,0.46526671974522293
23,11.91850454711914,0.473075,12.230758481724248,0.46656050955414013
24,11.916755089569092,0.47355,12.234279180028636,0.46735668789808915
25,11.914916287231446,0.473775,12.234471412221337,0.46695859872611467
26,11.915685655975341,0.47455,12.22609562175289,0.46695859872611467
27,11.914788146209716,0.47405,12.226540841874044,0.46705812101910826
28,11.915000576782226,0.473575,12.227596480375642,0.4680533439490446
29,11.914814513397216,0.474125,12.231915206666205,0.46705812101910826
30,11.914406006622315,0.474375,12.232622252907722,0.46765525477707004
