d_dim,train_loss,train_accuracy,val_loss,val_accuracy
1,4.440044423103332,0.7509,3.34881387926211,0.7864251592356688
2,2.995571211242676,0.808175,2.894845948097812,0.8195660828025477
3,2.9427465955734253,0.812775,3.1807687472385964,0.8009554140127388
4,2.893162097930908,0.8136,2.69868100372849,0.8193670382165605
5,2.834902922821045,0.815675,2.8937505963881303,0.8136942675159236
6,2.816165066719055,0.817525,2.7661904489538474,0.8241441082802548
7,2.722110486125946,0.817125,2.692186250618309,0.8148885350318471
8,2.6057149454593658,0.819525,2.9307993999712028,0.8065286624203821
9,2.553276603412628,0.8201,3.0977347083152478,0.7818471337579618
10,2.413811196565628,0.823675,2.8498589442034437,0.7897093949044586
11,1.6408101485013962,0.85665,1.805768954810823,0.8361863057324841
12,1.4299574694037438,0.86155,1.7442298546718185,0.8397691082802548
13,1.3710896853208543,0.863575,1.7076329381982231,0.8389729299363057
14,1.3290517453551292,0.86465,1.700488485063717,0.839171974522293
15,1.3020832080960274,0.86535,1.6831746518991555,0.8430533439490446
16,1.2906089244365693,0.864875,1.6555069288250748,0.8442476114649682
17,1.274872587120533,0.865975,1.6769276298345275,0.8420581210191083
18,1.2615421931028366,0.86585,1.647127316635885,0.84484474522293
19,1.2514066287517547,0.865775,1.646355425855916,0.8460390127388535
20,1.2443811909079552,0.865525,1.6899293538681261,0.8388734076433121
21,1.1779164270162583,0.86995,1.6329468000846303,0.8409633757961783
22,1.1675062553286553,0.87085,1.6273580165046035,0.8435509554140127
23,1.1644117158651353,0.870325,1.626400448334445,0.8428542993630573
24,1.1627485022306443,0.870775,1.6254530656299773,0.8421576433121019
25,1.160899913096428,0.870575,1.6239510188057165,0.8429538216560509
26,1.1593134203195572,0.8708,1.625413479319044,0.8438495222929936
27,1.1586893879532814,0.87105,1.6247773193250037,0.8436504777070064
28,1.157995145368576,0.870925,1.6256126833569473,0.8421576433121019
29,1.1565113804936409,0.87055,1.6254238676113688,0.8429538216560509
30,1.1560562918066979,0.87135,1.620968861659621,0.8435509554140127
