d_dim,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
50,1.573790303886394,0.5345068734015346,1.5416246341292266,0.5575238853503185,
100,1.0890423613588522,0.7108975383631714,1.0316523313522339,0.7434315286624203,
200,0.6443149352546238,0.838355179028133,0.5823233645812721,0.8671377388535032,
300,0.41088661985933933,0.896639226342711,0.3690874699954015,0.9126194267515924,
400,0.3632720968569331,0.9149416560102301,0.31856508861491634,0.9267515923566879,
500,0.3085561887839871,0.9246723145780051,0.26799584132660725,0.9375,
