d_dim,train_loss,train_accuracy,val_loss,val_accuracy
1,1.3497849870681762,0.65755,1.1895078099836969,0.7017316878980892
2,0.9690090238571167,0.747575,0.941976392345064,0.7455214968152867
3,0.9119318331241608,0.76255,0.9110817127167039,0.7559713375796179
4,0.8451576497077942,0.77755,0.8722826151331519,0.7727906050955414
5,0.8467918078184128,0.77895,0.8239535450176069,0.7883160828025477
6,0.8355082096099854,0.782725,1.7354740864911657,0.6765525477707006
7,0.8314029229879379,0.786925,0.8331822249919746,0.7825437898089171
8,0.8389833033800125,0.784175,0.8550631580459085,0.7705015923566879
9,0.8392797061443329,0.78245,0.8637572720551946,0.7731886942675159
10,0.8375240967750549,0.7853,0.8125356458554602,0.7935907643312102
11,0.8342196031570435,0.782825,0.8998962563883727,0.7700039808917197
12,0.8314997053861618,0.783075,0.7981685006124958,0.793093152866242
13,0.8387586566209793,0.78355,0.8970827877901162,0.7699044585987261
14,0.8410310986995697,0.7849,0.8848949321516001,0.7776671974522293
15,0.8394465447425842,0.782375,0.878743296785719,0.7799562101910829
16,0.8299304975509644,0.7854,0.8193070278236061,0.7898089171974523
17,0.8326981303930283,0.7874,0.9388526541412257,0.7713972929936306
18,0.8372318710803985,0.783825,0.9602147627408337,0.7651273885350318
19,0.8339934634208679,0.78555,0.8966936116005965,0.7727906050955414
20,0.8335654269218444,0.786,0.8117385307315049,0.7826433121019108
21,0.8362063910961152,0.7846,0.8419121218145273,0.7820461783439491
22,0.8443222661495209,0.78355,0.8251280671661827,0.7851313694267515
23,0.8485883733272552,0.782175,0.8207998702860182,0.7961783439490446
24,0.8306320270061492,0.786175,0.7858814435779669,0.7955812101910829
25,0.8344833328723907,0.784875,1.0126506143314824,0.7521894904458599
26,0.8315199621200562,0.787725,0.8260616675304,0.7883160828025477
27,0.8346360966205597,0.785275,1.1229922418381757,0.7338773885350318
28,0.8413721063613891,0.78145,0.828591215192892,0.7847332802547771
29,0.8498030627965927,0.7814,0.8737288878601828,0.7752786624203821
30,0.8442991441249847,0.783,0.8256575799292061,0.7770700636942676
