d_dim,train_loss,train_accuracy,val_loss,val_accuracy
50,3.7901902824401854,0.411825,3.855670584235222,0.41261942675159236
100,1.9901634243011475,0.612075,2.0716290743487655,0.6013136942675159
200,0.8283927905082703,0.805025,0.8873390322847731,0.793093152866242
300,0.4201472666978836,0.8819,0.46874336153268814,0.8688296178343949
400,0.30216628618240354,0.91235,0.35610322839325403,0.8961982484076433
500,0.2305883183300495,0.9322,0.2776223237442363,0.9185907643312102
