d_dim,train_loss,train_accuracy,val_loss,val_accuracy
1,1.3891173380851745,0.6744,1.236955174974575,0.7139729299363057
2,1.1133754601955415,0.73725,1.0927314010395366,0.7434315286624203
3,1.0678924448013305,0.74925,0.9994047397071388,0.7669187898089171
4,1.0473134263038635,0.752825,1.1337115356496945,0.7350716560509554
5,1.0358808214187623,0.7613,1.0520558567943088,0.7560708598726115
6,1.0366005569934844,0.763775,1.059387378252236,0.7539808917197452
7,1.0376991585731505,0.764,1.1301047800073198,0.7569665605095541
8,1.0248339601993561,0.766025,1.1621155059261687,0.7431329617834395
9,1.0274437810897827,0.764825,1.208231172364229,0.7405453821656051
10,1.0297375864982605,0.769825,1.0386636707053822,0.7561703821656051
11,0.87156441822052,0.79425,0.90714402971374,0.792296974522293
12,0.8540139844894409,0.7978,0.9037651119718126,0.7900079617834395
13,0.851240764594078,0.797875,0.905534425643599,0.790406050955414
14,0.8483140358686447,0.799725,0.8966192497759108,0.7917993630573248
15,0.8479681463718415,0.8011,0.8967750941871837,0.7916003184713376
16,0.8480496155500412,0.8001,0.8950617503208719,0.7906050955414012
17,0.8458773438215256,0.80085,0.8956070401865965,0.7926950636942676
18,0.845025962305069,0.8016,0.8920376146105444,0.793093152866242
19,0.8454594200611114,0.80235,0.9042461838122386,0.7895103503184714
20,0.8453425749540329,0.8003,0.897183390085105,0.7923964968152867
21,0.8310920688390732,0.803825,0.8902788134707007,0.7925955414012739
22,0.8295553224802017,0.804125,0.8892397580632738,0.7921974522292994
23,0.8290188396692276,0.80415,0.8889969538921004,0.7929936305732485
24,0.8291192304849625,0.804025,0.8890595689510844,0.7924960191082803
25,0.8286530406475067,0.805025,0.8891235140098888,0.793093152866242
26,0.8287735539436341,0.80465,0.8873390322847731,0.7923964968152867
27,0.8285181537866593,0.8043,0.8881155632104084,0.7926950636942676
28,0.8285518185615539,0.804525,0.8890186076521114,0.7925955414012739
29,0.8283927905082703,0.804375,0.8888413036704823,0.7926950636942676
30,0.8284731814384461,0.804525,0.8884505385616023,0.7929936305732485
