epoch,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
1,1.6076788768134154,0.5545875959079284,1.2772974914805904,0.7033240445859873,6.326002767309546e-05
2,1.2484355797548123,0.7100983056265985,1.1186784752614938,0.754578025477707,8.69254072313197e-05
3,1.1192868857280067,0.7461636828644501,1.0057254691792141,0.7923964968152867,0.00010503693192731589
4,1.0225677219650628,0.7688419117647058,0.9134435665075946,0.8102109872611465,0.00011858822836074978
5,0.9442380793259272,0.7917199488491049,0.8458064855283992,0.8288216560509554,0.00013163971016183496
6,0.8721040685463439,0.8106018222506394,0.7755133782982067,0.8457404458598726,0.00014213183021638542
7,0.8113006320603363,0.8234494884910486,0.7210532658419032,0.8564888535031847,0.0001516890770290047
8,0.7647854465505352,0.8315017583120204,0.6823640623290068,0.8610668789808917,0.00016244348080363125
9,0.7250705101453435,0.8396938938618926,0.6561403253655524,0.8640525477707006,0.00016980325744953007
10,0.6977712160638531,0.8419717071611253,0.627524195772827,0.8642515923566879,0.00017811707220971584
11,0.6846154840553508,0.843630115089514,0.6203361734463151,0.8647492038216561,0.00017945305444300175
12,0.6783320218934428,0.8418518222506394,0.6113678032805205,0.8670382165605095,0.00018019176786765456
13,0.6728431097305644,0.8437699808184144,0.6062968050598339,0.8662420382165605,0.00018422400171402842
14,0.6663880926721236,0.84536844629156,0.6079330598093142,0.8635549363057324,0.00018587747763376683
15,0.6619012732335063,0.845048753196931,0.5976179955871241,0.8662420382165605,0.0001893907756311819
16,0.6565679317468878,0.8471467391304348,0.5916023808679763,0.8674363057324841,0.0001897719339467585
17,0.6531082703481854,0.846727141943734,0.5907452275418932,0.8680334394904459,0.000191858212929219
18,0.6476233170922759,0.8465872762148338,0.5819864705869346,0.8674363057324841,0.0001921358343679458
19,0.6440331853183029,0.8455083120204604,0.5831551436026385,0.8663415605095541,0.00019456334121059626
20,0.6404062610529268,0.8459279092071611,0.5785369003654286,0.8678343949044586,0.00019690163026098162
21,0.6372302880372538,0.8460078324808185,0.5768896411558625,0.8688296178343949,0.00019793420506175607
22,0.6363770786453696,0.8463874680306905,0.575408044324559,0.8695262738853503,0.00020023649267386645
23,0.6357603742719611,0.846667199488491,0.5720515319496203,0.8675358280254777,0.00020111617050133646
24,0.6331897304795892,0.8453284846547314,0.5727224397431513,0.8711186305732485,0.000197231478523463
25,0.6331196948314262,0.8462476023017903,0.570567910838279,0.8686305732484076,0.0002005857677431777
26,0.6318632434777287,0.8458879475703325,0.5749380123463406,0.8651472929936306,0.00020146706083323807
27,0.6308959208790909,0.8472266624040921,0.5666157701972184,0.8715167197452229,0.00020005504484288394
28,0.629395173943561,0.8462276214833759,0.5678560779352856,0.8717157643312102,0.0002022840635618195
29,0.6287103426807067,0.8453884271099744,0.5729954349007577,0.8676353503184714,0.0002010213938774541
30,0.6279168062274109,0.8448889066496164,0.565402598897363,0.8687300955414012,0.00020446698181331158
