epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.5360761035203934,0.867475,0.2979951589872503,0.912718949044586
2,0.19537607710659505,0.940925,0.24055758718946937,0.9282444267515924
3,0.13716668947935104,0.9579,0.20771540505633612,0.9380971337579618
4,0.10482832307815551,0.968175,0.20435484328491102,0.9427746815286624
5,0.08413351881355047,0.975575,0.18524312543546317,0.9442675159235668
6,0.06844018524736166,0.98025,0.17983273433960356,0.948546974522293
7,0.05652889050766826,0.98435,0.1783262895194778,0.9469546178343949
8,0.04767312652692199,0.98695,0.16947751867460312,0.9521297770700637
9,0.039748985286802055,0.9903,0.17261239952425572,0.9521297770700637
10,0.03455133691467345,0.99225,0.16696101342547376,0.9540207006369427
