d_dim,train_loss,train_accuracy,val_loss,val_accuracy
20,2.3570752822875978,0.112225,2.3024429773828787,0.11574442675159236
30,2.3568507453918457,0.101975,2.3019182955383495,0.10181130573248408
40,2.3553589836120605,0.145875,2.2981808215949187,0.1585390127388535
