d_dim,train_loss,train_accuracy,val_loss,val_accuracy
100,13.287433728790283,0.427975,13.571235838969042,0.42406449044585987
200,6.897527967834472,0.64565,7.407818074438982,0.6332603503184714
400,3.4364234473228454,0.76935,3.84549491116955,0.7538813694267515
600,2.2040659778118132,0.836875,2.709750273804756,0.8211584394904459
800,1.6276294718027116,0.85845,2.21823152842795,0.8322054140127388
1000,1.2566435394525528,0.871275,1.8852863030828488,0.8361863057324841
