epoch,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
1,1.4987932729827778,0.5999240728900256,0.6153477168386909,0.8255374203821656,"tensor(4.3524e-05, device='cuda:0')"
2,0.545867888880965,0.8311221227621484,0.45197802350209776,0.8643511146496815,"tensor(5.8251e-05, device='cuda:0')"
3,0.4667973590590765,0.854479699488491,0.41224786871747604,0.8772890127388535,"tensor(6.6506e-05, device='cuda:0')"
4,0.4406999942591733,0.8631913363171355,0.40167911094465075,0.8779856687898089,"tensor(7.3594e-05, device='cuda:0')"
5,0.4275247418438382,0.8693654092071611,0.38921185791682283,0.8830613057324841,"tensor(7.9757e-05, device='cuda:0')"
6,0.4160954039496229,0.8721827046035806,0.38025984047040057,0.8837579617834395,"tensor(8.6782e-05, device='cuda:0')"
7,0.4069446882857081,0.8749000959079284,0.38209962659770513,0.8827627388535032,"tensor(9.1913e-05, device='cuda:0')"
8,0.40020965028296956,0.8763986572890026,0.36913020016661113,0.8876393312101911,"tensor(9.6165e-05, device='cuda:0')"
9,0.3938947002239087,0.8790760869565217,0.3691002941055662,0.884952229299363,"tensor(0.0001, device='cuda:0')"
10,0.3892463821241313,0.8806945332480819,0.36719533089239886,0.8864450636942676,"tensor(0.0001, device='cuda:0')"
11,0.3792440807518294,0.8847306585677749,0.36167263168438224,0.8907245222929936,"tensor(0.0001, device='cuda:0')"
12,0.3768511815734989,0.8851102941176471,0.3617194390315918,0.8899283439490446,"tensor(0.0001, device='cuda:0')"
13,0.37546959588937745,0.8855898337595908,0.3589723244499249,0.8914211783439491,"tensor(0.0001, device='cuda:0')"
14,0.37385613964799114,0.8868286445012787,0.3579846500496196,0.8929140127388535,"tensor(0.0001, device='cuda:0')"
15,0.3725530256033706,0.8867087595907929,0.35527874116495156,0.892515923566879,"tensor(0.0001, device='cuda:0')"
16,0.37194576903301124,0.886409047314578,0.3551073244944879,0.8941082802547771,"tensor(0.0001, device='cuda:0')"
17,0.3698838961827557,0.8864490089514067,0.3519254532304539,0.8951035031847133,"tensor(0.0001, device='cuda:0')"
18,0.36896822445304195,0.8872082800511509,0.35232272483171173,0.8956011146496815,"tensor(0.0001, device='cuda:0')"
19,0.3677896284081442,0.8870084718670077,0.3520099923584112,0.8924164012738853,"tensor(0.0001, device='cuda:0')"
20,0.3669052623745883,0.8874480498721228,0.35138874686068033,0.8928144904458599,"tensor(0.0001, device='cuda:0')"
21,0.3636312644614283,0.888826726342711,0.34857627801644575,0.896297770700637,"tensor(0.0002, device='cuda:0')"
22,0.36371758029512735,0.8886069373401535,0.3483568073078326,0.8956011146496815,"tensor(0.0002, device='cuda:0')"
23,0.36249583368868477,0.8885869565217391,0.34793646709554515,0.8945063694267515,"tensor(0.0002, device='cuda:0')"
24,0.362622543578715,0.8882872442455243,0.34801277262010394,0.8958001592356688,"tensor(0.0002, device='cuda:0')"
