d_dim,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
100,1.120597261830669,0.6321531329923273,1.0549864389334516,0.6495820063694268,
200,0.7310748456993981,0.7691016624040921,0.6647163337203348,0.7911027070063694,
400,0.47041250226061665,0.8561780690537084,0.42639198851813176,0.8702229299363057,
600,0.35724029287962655,0.8895660166240409,0.34456449125412925,0.896297770700637,
800,0.2968818030470168,0.9108256074168798,0.3037930513216052,0.9098328025477707,
1000,0.25632146008484197,0.9239929667519181,0.2638581267018227,0.9231687898089171,
