epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.4680810004253598,0.840832800511509,0.10400182931761073,0.9674562101910829
2,0.10283241390495959,0.9682504795396419,0.08905843564659167,0.971437101910828
3,0.07007507703331349,0.9788003516624041,0.08190088510323482,0.9758160828025477
4,0.05703695926367474,0.9822370524296675,0.05907575927295123,0.9823845541401274
5,0.046685449964821796,0.9853140984654731,0.06031598732065244,0.9820859872611465
6,0.04061608987829417,0.9870724104859335,0.05265093606653487,0.9839769108280255
7,0.03513343340676764,0.9888706841432225,0.05921767243913784,0.9823845541401274
8,0.029261242841248928,0.9908487851662404,0.07093826249526565,0.9792993630573248
9,0.026725308876722823,0.9913083439897699,0.061602728571861415,0.9817874203821656
10,0.022783070042862764,0.9926270780051151,0.06520968203426926,0.9835788216560509
11,0.011373471783097748,0.9966831841432225,0.04722389218154227,0.9872611464968153
12,0.009196588736208504,0.9973425511508951,0.04835312327097176,0.9871616242038217
13,0.008114281465368503,0.9980218989769821,0.047580586449735486,0.9865644904458599
14,0.007370098172436895,0.9983415920716112,0.049995853429197504,0.9859673566878981
15,0.006764420796462032,0.9982816496163683,0.050609009850556684,0.9867635350318471
16,0.006216738573120683,0.9984614769820972,0.05081660279138073,0.9861664012738853
17,0.005875788548070452,0.998641304347826,0.05153292314309603,0.9864649681528662
18,0.005281872313726893,0.9990009590792839,0.051725900809096684,0.986265923566879
19,0.005084452593265592,0.9989010549872123,0.05336479885373146,0.9864649681528662
20,0.004737296687138965,0.9991208439897699,0.053123048085505796,0.9858678343949044
21,0.003890924131893136,0.9994205562659847,0.05304672450396666,0.9860668789808917
22,0.003761051403706336,0.9995004795396419,0.05340144897152664,0.986265923566879
23,0.0037110441071374336,0.999440537084399,0.053330160511337266,0.9859673566878981
24,0.003613979939152213,0.9995204603580563,0.05360357945037496,0.986265923566879
25,0.003590690486533258,0.9995604219948849,0.05351671756832463,0.9861664012738853
26,0.003538660290639114,0.9995204603580563,0.053801401975048575,0.9861664012738853
27,0.0035046980575756037,0.9995204603580563,0.05404279945762294,0.986265923566879
28,0.0034219001555610496,0.9996003836317136,0.054170047188070926,0.986265923566879
29,0.0033997646997423123,0.9995404411764706,0.054200076515887194,0.9860668789808917
30,0.0033546911785974527,0.9995404411764706,0.05396558116575715,0.9860668789808917
31,0.003235130916204294,0.9995804028132992,0.054130908956003795,0.9861664012738853
32,0.003207214105197841,0.9995604219948849,0.054214407968672974,0.9861664012738853
33,0.0031957503555871338,0.9995604219948849,0.05428331454468381,0.9861664012738853
34,0.003197460852163222,0.9995604219948849,0.0543193283259489,0.9861664012738853
35,0.003178611504928688,0.9995604219948849,0.054338302914124385,0.9861664012738853
36,0.003169638640664118,0.9995604219948849,0.054382140327031446,0.9861664012738853
37,0.0031613735839381546,0.9995604219948849,0.054417617144478354,0.9861664012738853
38,0.003153451220573062,0.9995604219948849,0.054457399495847665,0.9861664012738853
39,0.003145791159090026,0.9995604219948849,0.05446037263342529,0.9861664012738853
40,0.0031479894281233973,0.9995604219948849,0.05448039644842694,0.9860668789808917
41,0.0031091803232269825,0.9995804028132992,0.054486521347692815,0.9860668789808917
42,0.0031073665498848766,0.9995804028132992,0.05449078652034899,0.9860668789808917
43,0.0031059966791811807,0.9995804028132992,0.054498469682445955,0.9861664012738853
44,0.0031040536068246494,0.9995604219948849,0.0545074241413812,0.9861664012738853
45,0.003105850463918865,0.9995604219948849,0.05451231437978471,0.9861664012738853
46,0.003100121181810756,0.9995804028132992,0.05452045485092576,0.9861664012738853
47,0.003098622893395326,0.9995604219948849,0.05452732018129841,0.9861664012738853
48,0.0030969809216763967,0.9995804028132992,0.05453337448987232,0.9861664012738853
49,0.0031371388079412758,0.9995604219948849,0.05454264343923824,0.9861664012738853
50,0.0030937890267318776,0.9995804028132992,0.05454812590388736,0.9861664012738853
