epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.1954312595488774,0.6031609654731458,0.5873733736147546,0.805234872611465
2,0.42902561906925246,0.8647898017902813,0.4181166540855055,0.8655453821656051
3,0.3279601325473898,0.8980378836317136,0.24201220812596333,0.9268511146496815
4,0.29929588527402,0.907428868286445,0.3007595554516194,0.9067476114649682
5,0.27631749725326554,0.9140225383631714,0.23619188997111504,0.9294386942675159
6,0.2673657813616802,0.9168198529411765,0.34669993929327675,0.8938097133757962
7,0.2535741911662738,0.9209958439897699,0.23225718841051599,0.9315286624203821
8,0.2477013547535595,0.921934942455243,0.3293024251700207,0.8941082802547771
9,0.2397564066635907,0.9242327365728901,0.22035670446552288,0.9327229299363057
10,0.23018596213682532,0.9274096867007673,0.2105368001588211,0.9388933121019108
11,0.19504783229183054,0.9391983695652174,0.18584641372891747,0.9445660828025477
12,0.19161395406555337,0.9397178708439897,0.18492182791470343,0.945859872611465
13,0.18895463451571629,0.940656969309463,0.183197570976558,0.9452627388535032
14,0.18766036342896159,0.9408567774936062,0.17814699365834522,0.9465565286624203
15,0.18591476969725793,0.9413363171355499,0.267890244959646,0.9173964968152867
16,0.18435494569809083,0.9412364130434783,0.28770681560798816,0.9091361464968153
17,0.18413620059619018,0.9418558184143222,0.18371642062998123,0.9437699044585988
18,0.18212731506989893,0.9425351662404092,0.18298488167250992,0.9425756369426752
19,0.1804016895182526,0.9431945332480819,0.16853150480966658,0.949343152866242
20,0.1784227069734079,0.9429148017902813,0.17280332814119045,0.9470541401273885
21,0.1675759825445807,0.947110773657289,0.1784823929333383,0.9467555732484076
22,0.16620742199499436,0.9473505434782609,0.16395852472751762,0.9510350318471338
23,0.16643587943366575,0.9476502557544757,0.16859116808624025,0.9484474522292994
24,0.16537487763158806,0.9469509271099744,0.1592331853024899,0.9511345541401274
25,0.16480182454256756,0.9481897378516624,0.15939589051209438,0.9516321656050956
26,0.16417641034040154,0.9481897378516624,0.1581527806913397,0.9509355095541401
27,0.1638043496776801,0.9481897378516624,0.16718960949664663,0.9471536624203821
28,0.16301094632014593,0.9486492966751918,0.1622360604726205,0.9501393312101911
29,0.16264131347008068,0.948469469309463,0.16115328581754568,0.9507364649681529
30,0.1622212455391198,0.9492287404092071,0.157757128760883,0.9491441082802548
31,0.15892227039770093,0.9503676470588235,0.1582292366749162,0.9527269108280255
32,0.1581850197366284,0.9500079923273658,0.1569639616378933,0.9519307324840764
33,0.15805232471993666,0.9504475703324808,0.15579960464387183,0.9514331210191083
34,0.15791731449725377,0.9502877237851662,0.15633122100951566,0.9525278662420382
35,0.15759884444115413,0.9505674552429667,0.1543928973234383,0.9506369426751592
36,0.15733178412956197,0.9503476662404092,0.15560795364391272,0.9529259554140127
37,0.1571002328515891,0.9507672634271099,0.1548610507824998,0.95203025477707
38,0.15713829425213588,0.9508072250639387,0.1559947429663816,0.9522292993630573
39,0.15777726865390226,0.9503077046035806,0.15728201726629476,0.950437898089172
40,0.1571585795249018,0.9505874360613811,0.15670930378281386,0.9519307324840764
41,0.1552271436271079,0.9514665920716112,0.15375486628454962,0.9513335987261147
42,0.15507268807029023,0.951386668797954,0.1542300608744667,0.9523288216560509
43,0.15504578443344139,0.951446611253197,0.1536937932347416,0.9521297770700637
44,0.15480839440127467,0.9517463235294118,0.15458547580204193,0.9517316878980892
45,0.15487347460825882,0.9515465153452686,0.15392716796060277,0.9518312101910829
46,0.15510289190465684,0.9517862851662404,0.15346520579164954,0.9538216560509554
47,0.15469447673891512,0.9515265345268542,0.15395545738802593,0.953125
48,0.1548744530162162,0.951886189258312,0.15405188548337123,0.9529259554140127
49,0.1552709041501555,0.9515465153452686,0.15400193308948712,0.9518312101910829
50,0.15451934750732557,0.9514865728900256,0.1532358158450977,0.9516321656050956
