d_dim,train_loss,train_accuracy,val_loss,val_accuracy
50,1.2651387175635609,0.5817015664961637,1.2289919386244124,0.5967356687898089
100,0.8800340069986671,0.7210078324808185,0.8161779737016958,0.7419386942675159
200,0.39906854157710014,0.8756993286445013,0.369250077825443,0.8844546178343949
300,0.25518690709434355,0.9212955562659847,0.23114088354454299,0.9313296178343949
400,0.20547767295061475,0.9376798273657289,0.19625996850478422,0.9409832802547771
500,0.15451934750732557,0.9514865728900256,0.1532358158450977,0.9516321656050956
