epoch,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
1,0.4454969857412074,0.9015545076726342,0.17901691153740426,0.9593949044585988,
2,0.1248365210755097,0.9701886189258312,0.12252642287854935,0.9639729299363057,
3,0.08618633191832496,0.9778412723785166,0.06850212273798931,0.9817874203821656,
4,0.06760220809856339,0.9823769181585678,0.08252603714917875,0.9767117834394905,
5,0.05636532100208123,0.985733695652174,0.05652279264418183,0.9848726114649682,
6,0.05064143749225475,0.9862931585677749,1.5315137289132281,0.7509952229299363,
7,0.045034787822467136,0.9878716432225064,0.08952491609438969,0.9754179936305732,
8,0.04076203628850486,0.9894301470588235,0.043062223346939515,0.9876592356687898,
9,0.03678935414889965,0.9899096867007673,0.04182724495697173,0.9883558917197452,
10,0.03410990789646993,0.9902493606138107,0.03840617593496468,0.9884554140127388,
11,0.026232757129232443,0.9938459079283888,0.035518356901445204,0.9897492038216561,
12,0.025061080770571825,0.9937659846547314,0.034104385359841546,0.9898487261146497,
13,0.025063154675885845,0.9938459079283888,0.034239066942672064,0.9901472929936306,
14,0.024002495381380894,0.9937060421994884,0.03316207740242314,0.9896496815286624,
15,0.02333141682798143,0.9944453324808185,0.032097342655442326,0.990843949044586,
16,0.02193784184487122,0.9948849104859335,0.031948028108591486,0.9909434713375797,
17,0.022611686933661817,0.994045716112532,0.03446992296891607,0.9883558917197452,
18,0.020890762634060877,0.995104699488491,0.032624075296008664,0.9902468152866242,
19,0.02126860648603238,0.9948849104859335,0.030627178396009334,0.9912420382165605,
20,0.019928437831532926,0.9953244884910486,0.03230110740965339,0.9904458598726115,
21,0.019344972546600624,0.9955043158567775,0.031256876007956305,0.9907444267515924,
22,0.01840789763309309,0.9958839514066496,0.030523683247008142,0.9913415605095541,
23,0.017721294132454317,0.9961037404092071,0.03061749570214065,0.9910429936305732,
24,0.01831675969693057,0.9956042199488491,0.030306658167747934,0.9902468152866242,
25,0.018521522719632175,0.995724104859335,0.029813293984551337,0.9906449044585988,
26,0.017757706182158512,0.9958040281329923,0.030516265161857483,0.9910429936305732,
27,0.017866652489870863,0.9961437020460358,0.030525206451772886,0.990843949044586,
28,0.017693715348668263,0.9957440856777494,0.030048317293737345,0.9910429936305732,
29,0.01663350211480237,0.9963035485933504,0.03041724234249941,0.9909434713375797,
30,0.01782940397196261,0.995784047314578,0.030433840551383935,0.9913415605095541,
