d_dim,train_loss,train_accuracy,val_loss,val_accuracy
50,3.124937462234497,0.484375,3.1639713891752206,0.4820859872611465
100,1.750625326538086,0.6075,1.6983643960041606,0.6181329617834395
200,0.8186345113992691,0.802125,0.8758136684158045,0.7932921974522293
300,0.5417595617055893,0.86075,0.5717545646201273,0.853702229299363
400,0.43558337308764455,0.8824,0.4452679659815351,0.8774880573248408
500,0.3273590849518776,0.91215,0.3427047324218568,0.9082404458598726
