epoch,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
1,1.0898762485941353,0.647258631713555,2.167250629443272,0.47671178343949044,8.371941476070788e-06
2,0.46663110289732207,0.8533208120204604,0.3797109722142007,0.8805732484076433,9.825846063904464e-06
3,0.3738102283319244,0.883991368286445,0.3049512515497056,0.9010748407643312,1.1193207683390938e-05
4,0.34084294456274006,0.8945012787723785,0.3674017092224899,0.8827627388535032,1.0358069630456157e-05
5,0.3204656307445005,0.9000759271099744,0.37183575199288166,0.8796775477707006,1.1466219802969135e-05
6,0.3064764376701144,0.905690537084399,0.27522533472366395,0.916202229299363,1.0754854883998632e-05
7,0.30136061467878195,0.9071491368286445,0.637459494695542,0.8126990445859873,1.1591122529353015e-05
8,0.29208098719720643,0.9093670076726342,0.24350654215190062,0.9249601910828026,1.1301751328574028e-05
9,0.2866308705409622,0.9114250319693095,0.30988060519289057,0.9047571656050956,1.1832985364890192e-05
10,0.2784954600912683,0.9132832480818415,0.3001256197880787,0.9057523885350318,1.186860663437983e-05
11,0.23285779484626276,0.9284886508951407,0.21722834524075696,0.9327229299363057,1.1700840332196094e-05
12,0.2277603165801529,0.9296475383631714,0.24232317025589337,0.9252587579617835,1.2002229595964309e-05
13,0.22474059171002844,0.9307464833759591,0.2064019027551648,0.9371019108280255,1.2236689144629054e-05
14,0.22370668006179584,0.9309662723785166,0.23707083672000345,0.9279458598726115,1.24124117064639e-05
15,0.22275326110879937,0.931485773657289,0.34131861326231316,0.8957006369426752,1.183867880172329e-05
16,0.22063931619362606,0.9312060421994884,0.22078475617109591,0.9316281847133758,1.2731545211863704e-05
17,0.21792520375450705,0.9321651214833759,0.23222800904208687,0.9286425159235668,1.3009150279685855e-05
18,0.2185700744190408,0.9320252557544757,0.20942530292234604,0.9346138535031847,1.2023768249491695e-05
19,0.21717882294522223,0.9324848145780051,0.27101042503669004,0.9176950636942676,1.1902184269274585e-05
20,0.21651562805885397,0.9316855818414322,0.24571370703589385,0.9246616242038217,1.2697513739112765e-05
21,0.20287118092312684,0.9363610933503836,0.19220514398566477,0.9413813694267515,1.3392759683483746e-05
22,0.20191328328036134,0.9368206521739131,0.19656027174869162,0.9382961783439491,1.2234897440066561e-05
23,0.20141043736006292,0.937440057544757,0.19806589115007667,0.9380971337579618,1.2040717592753936e-05
24,0.2005638360853314,0.936880594629156,0.19677947414149144,0.939390923566879,1.3760045476374216e-05
25,0.2001293316921767,0.9366208439897699,0.19496598737729584,0.9402866242038217,1.2283001524338033e-05
26,0.19990177239622453,0.9377597506393862,0.1945997966560209,0.9400875796178344,1.2409146620484535e-05
27,0.19981085730578435,0.9375999040920716,0.19712776844953275,0.9406847133757962,1.3237922757980414e-05
28,0.199584411976435,0.9372202685421995,0.1982012082864145,0.9406847133757962,1.2188585060357582e-05
29,0.19907166536354348,0.9369804987212276,0.19807592705841276,0.9400875796178344,1.2348835298325866e-05
30,0.1989461319363864,0.9385989450127877,0.19767867292093624,0.9395899681528662,1.2829086699639447e-05
31,0.19385202721599729,0.939178388746803,0.19344096509799077,0.9422770700636943,1.30034795802203e-05
32,0.19344502681261286,0.9396779092071611,0.19054715162154975,0.9434713375796179,1.3198738088249229e-05
33,0.1934469426741533,0.9397977941176471,0.19169194794669273,0.9410828025477707,1.3045695595792495e-05
34,0.1937360770886054,0.9398976982097187,0.19136171621881473,0.9422770700636943,1.1934709618799388e-05
35,0.193161140984434,0.939358216112532,0.1909510973057929,0.9427746815286624,1.300969688600162e-05
36,0.1928647951225338,0.9396379475703325,0.1883015297115988,0.9432722929936306,1.3087731531413738e-05
37,0.19309941350060808,0.9397178708439897,0.19047090178652173,0.9428742038216561,1.3130769730196334e-05
38,0.19271990734026256,0.9402973145780051,0.19021934052561498,0.9430732484076433,1.2917349522467703e-05
39,0.19200589413971395,0.940477141943734,0.19195696372230342,0.9428742038216561,1.4133924196357839e-05
40,0.19229184925708626,0.9399376598465473,0.19022466453492262,0.9425756369426752,1.2798630450561177e-05
41,0.1903013604052384,0.9409167199488491,0.18931375780872478,0.9434713375796179,1.2408813745423686e-05
42,0.19011087592719766,0.9408168158567775,0.18880083148551594,0.9435708598726115,1.3348540960578248e-05
43,0.19018388234193215,0.9409367007672634,0.18783233253059872,0.9436703821656051,1.2398337275953963e-05
44,0.19006884203809302,0.9408567774936062,0.18802138415586417,0.9433718152866242,1.248461012437474e-05
45,0.18987844040726914,0.9411165281329923,0.18782002504938727,0.9434713375796179,1.3108045095577836e-05
46,0.19001794927527227,0.94059702685422,0.18815688765162875,0.9433718152866242,1.2473022252379451e-05
47,0.18974844595450727,0.9410565856777494,0.1893791154881192,0.9441679936305732,1.2554258319141809e-05
48,0.18972255972683277,0.9410765664961637,0.1880293641073309,0.9440684713375797,1.2204236554680392e-05
49,0.18949640860014103,0.9410565856777494,0.18805006473876867,0.9444665605095541,1.3060743185633328e-05
50,0.18967959669220935,0.9409766624040921,0.1885089009857861,0.9437699044585988,1.3215761100582313e-05
