epoch,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
1,2.302316731199279,0.12414082480818414,2.2986581006627174,0.17167595541401273,"tensor(6.0772e-06, device='cuda:0')"
2,2.2951637238187863,0.16268382352941177,2.2929879252318366,0.12539808917197454,"tensor(8.9022e-06, device='cuda:0')"
3,2.28941805893198,0.14983615728900257,2.2872705246992173,0.15216958598726116,"tensor(1.1084e-05, device='cuda:0')"
4,2.2768742138772367,0.15451166879795397,2.264604330062866,0.14281449044585987,"tensor(1.2833e-05, device='cuda:0')"
5,2.2186699492852098,0.18478260869565216,2.1176648124767716,0.2726910828025478,"tensor(1.6115e-05, device='cuda:0')"
6,1.9110012409632162,0.343690057544757,1.7412193899701356,0.40863853503184716,"tensor(2.2044e-05, device='cuda:0')"
7,1.6421784010079816,0.44860933503836314,1.6131679738403126,0.44775079617834396,"tensor(2.9256e-05, device='cuda:0')"
8,1.5749651172276957,0.4787004475703325,1.5987896615532553,0.4700437898089172,"tensor(3.4493e-05, device='cuda:0')"
9,1.5639650641804765,0.4829563618925831,1.6206866965931692,0.4580015923566879,"tensor(3.8257e-05, device='cuda:0')"
10,1.5631710956316165,0.4824968030690537,1.5368822251155878,0.4849721337579618,"tensor(4.2474e-05, device='cuda:0')"
11,1.5405934029223058,0.49248721227621484,1.4848799265114365,0.5063694267515924,"tensor(4.5292e-05, device='cuda:0')"
12,1.5397828895112742,0.49174792199488493,1.5015086953047734,0.4979100318471338,"tensor(4.8924e-05, device='cuda:0')"
13,1.5395791754698205,0.4922274616368286,1.490128558912095,0.50109474522293,"tensor(5.1392e-05, device='cuda:0')"
14,1.539063456875589,0.49098865089514065,1.4786070813039305,0.5095541401273885,"tensor(5.4182e-05, device='cuda:0')"
15,1.5384230752430303,0.49008951406649615,1.485527609563937,0.5043789808917197,"tensor(5.7510e-05, device='cuda:0')"
16,1.5385621856240665,0.491568094629156,1.490528107448748,0.49890525477707004,"tensor(6.0020e-05, device='cuda:0')"
17,1.5391140307306939,0.4914282289002558,1.4695478146243248,0.5105493630573248,"tensor(6.1194e-05, device='cuda:0')"
18,1.5382645874072218,0.49242726982097185,1.4810732572701326,0.5085589171974523,"tensor(6.5832e-05, device='cuda:0')"
19,1.53965795177328,0.4920076726342711,1.4767437489928714,0.5067675159235668,"tensor(6.8595e-05, device='cuda:0')"
20,1.5379942211958453,0.49162803708439895,1.4696191807461392,0.511843152866242,"tensor(7.1389e-05, device='cuda:0')"
21,1.5324952201465207,0.495224584398977,1.468401743348237,0.5094546178343949,"tensor(7.2142e-05, device='cuda:0')"
22,1.531546867259628,0.49476502557544755,1.4679195045665572,0.5125398089171974,"tensor(7.3079e-05, device='cuda:0')"
23,1.5318075487070986,0.4945052749360614,1.4712716682701354,0.5052746815286624,"tensor(7.6104e-05, device='cuda:0')"
24,1.531632734534076,0.49484494884910485,1.4647899440899017,0.5130374203821656,"tensor(7.9836e-05, device='cuda:0')"
25,1.5315251283328553,0.49408567774936063,1.4652681259592628,0.5158240445859873,"tensor(8.1835e-05, device='cuda:0')"
26,1.5318766225634328,0.49564418158567775,1.477461004712779,0.5134355095541401,"tensor(8.3921e-05, device='cuda:0')"
27,1.5317714767687767,0.4952046035805627,1.467241621321174,0.5135350318471338,"tensor(8.7650e-05, device='cuda:0')"
28,1.5313974402444748,0.49582400895140666,1.4650272988969353,0.5100517515923567,"tensor(9.0564e-05, device='cuda:0')"
