epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.315967227639559,0.9051110933503836,0.2600719262934794,0.916202229299363
2,0.11968867080595792,0.9634750639386189,0.09992160140329105,0.9700437898089171
3,0.078831673306806,0.9763227301790282,0.08191286160308085,0.9765127388535032
4,0.057682641345979,0.9814178388746803,0.08268810170376377,0.9778065286624203
5,0.04161906249039923,0.9872722186700768,0.08531157150390042,0.9756170382165605
6,0.031883668597511315,0.9903093030690537,0.08325323853997668,0.9763136942675159
7,0.02323736580055388,0.9931465792838875,0.08461066226291049,0.9770103503184714
8,0.01717376434589591,0.9952445652173914,1.358332739134503,0.866640127388535
9,0.016901814119170997,0.9956042199488491,0.07592066318081443,0.9806926751592356
10,0.00829645837931072,0.998141783887468,0.07954577869100934,0.9790007961783439
11,0.005701224636429411,0.9989010549872123,0.07677489025577618,0.9818869426751592
12,0.0033497463368698764,0.9995204603580563,0.078548801457806,0.9806926751592356
13,0.0020369589138213937,0.9997802109974424,0.07858233979553174,0.9814888535031847
14,0.0014681629169627528,0.9999000959079284,0.07736258823305937,0.9831807324840764
15,0.00109744278709297,0.9999600383631714,0.07938695414240952,0.9827826433121019
16,0.0008452290292743527,1.0,0.07921327968501742,0.9830812101910829
17,0.0007922288573458981,1.0,0.07932663953323273,0.9831807324840764
18,0.0007720245119860715,1.0,0.07951142418251675,0.9827826433121019
19,0.0007543912648087573,1.0,0.07962060107547007,0.9829816878980892
20,0.0007401894292105799,1.0,0.07983701514780142,0.9829816878980892
21,0.0007290246770205095,1.0,0.07994577407267443,0.9829816878980892
22,0.0007160846286874903,1.0,0.0801215695727403,0.9826831210191083
23,0.000705318520669742,1.0,0.0802953950348933,0.9827826433121019
24,0.0006961932648783145,1.0,0.08029365843268717,0.9827826433121019
25,0.0006848662672445293,1.0,0.08047888596441335,0.9826831210191083
26,0.0006765149762410947,1.0,0.08063678234625773,0.982484076433121
27,0.0006662536879329731,1.0,0.08080915368761227,0.982484076433121
28,0.0006574535709055489,1.0,0.0808723566780804,0.9826831210191083
29,0.0006481313796909264,1.0,0.08096624922695433,0.982484076433121
30,0.0006408632620978538,1.0,0.08110151212116715,0.9825835987261147
31,0.0006260050989477836,1.0,0.08112278469144159,0.9825835987261147
32,0.0006234283509004452,1.0,0.0811399341721064,0.982484076433121
33,0.0006266699727538906,1.0,0.08115406742521153,0.982484076433121
34,0.000621111763407812,1.0,0.08117457279923615,0.982484076433121
35,0.0006201394054743335,1.0,0.08119100809192202,0.982484076433121
36,0.0006200240262786446,1.0,0.08121296827485606,0.982484076433121
37,0.0006178965996903227,1.0,0.08122623457935206,0.982484076433121
38,0.0006167783647242105,1.0,0.0812478577540179,0.982484076433121
39,0.0006162749455712945,1.0,0.08126660849258399,0.982484076433121
40,0.0006149449026035835,1.0,0.0812820082732067,0.982484076433121
41,0.0006154334872884823,1.0,0.08129197525180828,0.982484076433121
42,0.0006138924842752765,1.0,0.08131327556007227,0.982484076433121
43,0.0006132847951043902,1.0,0.08133279306778482,0.982484076433121
44,0.0006118637921712587,1.0,0.08135186418131658,0.982484076433121
45,0.0006102131074651732,1.0,0.08136939988204628,0.982484076433121
46,0.0006085672056126167,1.0,0.08137123775520143,0.982484076433121
47,0.0006078766835162706,1.0,0.08137314090398466,0.982484076433121
48,0.0006097284100397164,1.0,0.08137465237527136,0.982484076433121
49,0.0006081808806227906,1.0,0.08137664061253237,0.982484076433121
50,0.0006077920879854266,1.0,0.08137850116962081,0.982484076433121
