epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.428589880047247,0.5263147378516624,0.6800115341973153,0.7596536624203821
2,0.3654040364486635,0.8879076086956522,0.2485878987202219,0.9201831210191083
3,0.2060513933477423,0.9366807864450127,0.22942676537545623,0.9286425159235668
4,0.15972139626322196,0.9503476662404092,0.1263972236567242,0.9621815286624203
5,0.131804817077487,0.9594589194373402,0.11305517867017703,0.9654657643312102
6,0.11688313291877356,0.9639945652173914,0.09917536999579447,0.9699442675159236
7,0.10296376789336467,0.9688299232736572,0.08923898758307384,0.9730294585987261
8,0.09340142212388917,0.9717071611253197,0.3709524692433655,0.8851512738853503
9,0.0867615344379183,0.9734454923273658,0.08004722181873716,0.9768113057324841
10,0.07999148280085887,0.9757432864450127,0.09538606117675259,0.972531847133758
11,0.07483602085572374,0.9771419437340153,0.07626505822512754,0.9766122611464968
12,0.07073184272364887,0.978240888746803,0.12461882727635894,0.9627786624203821
13,0.06632356084359195,0.9797394501278772,0.10704726184819155,0.96875
14,0.06242569430452555,0.9806785485933504,0.06968164656335002,0.978702229299363
15,0.05883238676582913,0.9817575127877238,0.11010374726763197,0.9652667197452229
16,0.04847785997707063,0.9857736572890026,0.06502468141305978,0.9809912420382165
17,0.04724892685690042,0.9859534846547314,0.06276830782888422,0.9821855095541401
18,0.04689793851312317,0.986233216112532,0.0651568442013613,0.9801950636942676
19,0.045981178317419096,0.9866128516624041,0.0630739445851487,0.9813893312101911
20,0.04519618314016811,0.9867127557544757,0.06308399306930554,0.9814888535031847
21,0.044986160600657965,0.9866328324808185,0.06512811834550207,0.9813893312101911
22,0.04444008802428194,0.9867327365728901,0.06337410135633627,0.9813893312101911
23,0.04394978859826275,0.9871123721227621,0.06313252290058288,0.9814888535031847
24,0.0434333177383446,0.9870724104859335,0.06294116254445094,0.9813893312101911
25,0.04310254476097462,0.9870524296675192,0.06098940082274045,0.9820859872611465
26,0.04249462223542697,0.9874520460358056,0.06146022936056374,0.9822850318471338
27,0.04229299504967297,0.9874320652173914,0.06042268656336578,0.9826831210191083
28,0.04170778076952833,0.9874520460358056,0.06274820728951198,0.9818869426751592
29,0.041192058435715065,0.9878117007672634,0.0625270698694097,0.9815883757961783
30,0.04087517333343206,0.9878916240409207,0.06284847944547796,0.9807921974522293
31,0.03913452735413676,0.9886708759590793,0.06093605165221509,0.9822850318471338
32,0.03878836355665151,0.9887907608695652,0.06117670494280043,0.9821855095541401
33,0.03873573960093281,0.9888706841432225,0.06099459326048945,0.9821855095541401
34,0.038717152615127814,0.9888107416879796,0.0618481052102177,0.9819864649681529
35,0.03858089556827036,0.9888706841432225,0.06053290421226222,0.9821855095541401
36,0.03848776859624307,0.9889506074168798,0.060775442808202115,0.982484076433121
37,0.038393005919273554,0.9889306265984654,0.06094977782837525,0.9818869426751592
38,0.038289524991151014,0.9891304347826086,0.060905238411798596,0.9819864649681529
39,0.03826059551094956,0.98909047314578,0.06075831026930338,0.9823845541401274
40,0.038529484735234924,0.9887907608695652,0.06084451412746481,0.9825835987261147
41,0.038048817426004376,0.9887907608695652,0.06077702337531907,0.9822850318471338
42,0.03804108868007693,0.989150415601023,0.060352821840317386,0.9819864649681529
43,0.03789743651514468,0.9890105498721228,0.06077671233730711,0.9822850318471338
44,0.03779712254110047,0.9890505115089514,0.06031984329271089,0.9823845541401274
45,0.037755588007628765,0.989270300511509,0.060832426414652994,0.9819864649681529
46,0.0373870439856025,0.9891703964194374,0.060573391355336854,0.9819864649681529
47,0.037337845370001954,0.9893102621483376,0.060547166616673684,0.9819864649681529
48,0.03730934121124351,0.9893102621483376,0.06060544091757316,0.9820859872611465
49,0.03751352372224374,0.989270300511509,0.06052040443963306,0.9819864649681529
50,0.03727665201277303,0.9893901854219949,0.06054132334460878,0.9819864649681529
