d_dim,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
50,1.5330746922346636,0.5558863491048593,1.4995077483972925,0.574343152866242,
100,1.1726376786256385,0.7079403772378516,1.1197681544692653,0.7452229299363057,
200,0.6935067476366487,0.8303428708439897,0.6277460353389667,0.8527070063694268,
300,0.4929998530375073,0.8795356457800512,0.44571499564465444,0.8949044585987261,
400,0.4187023135859643,0.9033527813299232,0.37383522169225536,0.9182921974522293,
500,0.3195624454971165,0.9219749040920716,0.2850267693495295,0.9322253184713376,
