d_dim,train_loss,train_accuracy,val_loss,val_accuracy
100,1.1079962650680786,0.6360693734015346,1.0622340395192431,0.6503781847133758
200,0.7222212016048943,0.7698009910485933,0.682715248530078,0.7814490445859873
400,0.45628471462927817,0.8595748081841432,0.42984610587168653,0.8692277070063694
600,0.34240398536938843,0.8959199168797954,0.32867019338782427,0.900577229299363
800,0.28465846234270376,0.9130234974424553,0.29191406882682425,0.9112261146496815
1000,0.2514486854224254,0.9239330242966752,0.26241055354001414,0.9192874203821656
