epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.230393821016297,0.28226902173913043,2.1142323001934464,0.3919187898089172
2,1.8446381619519285,0.4570012787723785,1.4781586637922153,0.5360270700636943
3,1.359701460965759,0.5510709718670077,1.2485905255481695,0.5838972929936306
4,1.2579050579339341,0.580542679028133,1.1938438476270932,0.6067874203821656
5,1.2174582389157143,0.5971067774936062,1.155230043040719,0.6201234076433121
6,1.185579607248916,0.6098945012787724,1.12740353490137,0.6358479299363057
7,1.1619254045779137,0.6206841432225064,1.1081606965915414,0.638734076433121
8,1.1467422082296113,0.6264985613810742,1.0954377328514293,0.6488853503184714
9,1.1375780888378162,0.6291360294117647,1.0878309387310294,0.6457006369426752
10,1.1304835632176655,0.631573689258312,1.0817935630014748,0.6468949044585988
11,1.1248217217452692,0.6324728260869565,1.0789325351168395,0.6474920382165605
12,1.122497159044456,0.6334918478260869,1.0772296121925304,0.6487858280254777
13,1.1201137209030063,0.6335318094629157,1.0759730612396434,0.6494824840764332
14,1.1187373766356417,0.6335917519181585,1.072233271446957,0.648984872611465
15,1.116866577921621,0.6338714833759591,1.07069950802311,0.6499800955414012
16,1.115387777766913,0.6341911764705882,1.0690449373737263,0.6498805732484076
17,1.1135975328247871,0.63443094629156,1.0675500111215432,0.6501791401273885
18,1.112961275040951,0.6350703324808185,1.0669452942860354,0.6477906050955414
19,1.1121089886064115,0.6352901214833759,1.065569292587839,0.648984872611465
20,1.1109568837963406,0.635789641943734,1.0647391859133533,0.6496815286624203
21,1.1098746884509425,0.636349104859335,1.0644138888188988,0.6496815286624203
22,1.1101574213303569,0.6355099104859335,1.0640724119107434,0.6493829617834395
23,1.1097409779305958,0.6356697570332481,1.0642024574765734,0.649781050955414
24,1.1098525840455613,0.6354899296675192,1.0636860572608413,0.6496815286624203
25,1.1092659742630961,0.635969469309463,1.0635997645414559,0.6486863057324841
26,1.109233182485756,0.6355099104859335,1.0634132642654857,0.6510748407643312
27,1.109031239586413,0.6355698529411765,1.0631572224531964,0.6498805732484076
28,1.1088985665070126,0.635969469309463,1.063320875547494,0.6515724522292994
29,1.1091216333839289,0.6355498721227621,1.0629198232274146,0.6510748407643312
30,1.1084113338261918,0.6366088554987213,1.062973305677912,0.6509753184713376
31,1.1085992484446376,0.6361293158567775,1.0627804110004644,0.6507762738853503
32,1.108399449864312,0.63590952685422,1.0627311601000986,0.6509753184713376
33,1.107770315673955,0.6362691815856778,1.0627208040778044,0.6508757961783439
34,1.10797454626359,0.6361892583120204,1.0626089003435366,0.6507762738853503
35,1.108178001535518,0.63590952685422,1.0626823082091703,0.6519705414012739
36,1.1085061773162364,0.6359494884910486,1.0625691839084503,0.6512738853503185
37,1.1077631750832433,0.6361692774936062,1.062561665750613,0.6511743630573248
38,1.1075527419519546,0.6361492966751918,1.0624567205738868,0.6511743630573248
39,1.1079127791592531,0.6361492966751918,1.0624116628792635,0.6510748407643312
40,1.1078250623877397,0.63590952685422,1.0624489723497135,0.6517714968152867
41,1.1076773280835213,0.635789641943734,1.0624157695253944,0.6512738853503185
42,1.1080461566710411,0.635729699488491,1.0623720948863182,0.6509753184713376
43,1.1077879238921358,0.63590952685422,1.0623522640033891,0.650577229299363
44,1.1078399683508422,0.635789641943734,1.0623609746337697,0.6506767515923567
45,1.1079469877283286,0.6356098145780051,1.062315681178099,0.6509753184713376
46,1.1077356368989286,0.6360094309462916,1.0623054694218241,0.6507762738853503
47,1.1072915791703002,0.6359494884910486,1.0623049204516564,0.6509753184713376
48,1.1078021299960974,0.6360493925831202,1.0622641968119675,0.6504777070063694
49,1.107368616649257,0.6360294117647058,1.0622525598592818,0.6504777070063694
50,1.1079962650680786,0.6360693734015346,1.0622340395192431,0.6503781847133758
