d_dim,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
50,1.3951265948355351,0.5303908248081841,1.3448900086864544,0.5510549363057324,
100,0.7890757936650835,0.752977141943734,0.7323914944745933,0.7708001592356688,
200,0.38252333967048496,0.8828324808184144,0.35815539377130523,0.8926154458598726,
300,0.2781106081059979,0.9138826726342711,0.25984244489935554,0.9215764331210191,
400,0.1987474565501408,0.9385789641943734,0.19270355263902883,0.9404856687898089,
500,0.15050421779036827,0.9526454603580563,0.14706245845385418,0.9549164012738853,
