d_dim,train_loss,train_accuracy,val_loss,val_accuracy,subspace_distance
50,1.478310010774666,0.5122882033248082,1.4586316749548456,0.5103503184713376,
100,1.0335729754794285,0.7152533567774936,0.9836010511513729,0.7407444267515924,
200,0.6279168062274109,0.8448889066496164,0.565402598897363,0.8687300955414012,
300,0.5160346429823609,0.8804547634271099,0.45148083501181024,0.9008757961783439,
400,0.41339239540993405,0.9024736253196931,0.37311828060514607,0.9140127388535032,
500,0.30684563092639683,0.9270899936061381,0.2711264514809201,0.9375,
