d_dim,train_loss,train_accuracy,val_loss,val_accuracy
20,28.156663409423828,0.175175,28.082972411137476,0.17983678343949044
30,25.410585372924803,0.19355,25.41738621900036,0.20561305732484075
40,22.358030058288573,0.205925,21.739142988897434,0.21367436305732485
