epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.7547749250888824,0.798825,0.4143453510418819,0.8721138535031847
2,0.3282461584568024,0.900425,0.3280598213243636,0.8991839171974523
3,0.25486181511580946,0.9234,0.27155790740185104,0.9197850318471338
4,0.21904805466234684,0.93355,0.23556781655094425,0.9284434713375797
5,0.1922690832555294,0.94265,0.21849113428716066,0.9370023885350318
6,0.17482747715115546,0.9475,0.2156774314553447,0.9346138535031847
7,0.1565454082608223,0.951525,0.18716539447878006,0.9440684713375797
8,0.14854636621922254,0.955375,0.19335612588840875,0.9423765923566879
9,0.13545892374813556,0.957675,0.18531930787121034,0.9433718152866242
10,0.1349072800382972,0.95895,0.1815118033581289,0.9444665605095541
11,0.12152536485493183,0.961725,0.17488357611000538,0.9453622611464968
12,0.119503610701859,0.9641,0.1606770298046291,0.9527269108280255
13,0.1177895800948143,0.96395,0.16811136907310623,0.949343152866242
14,0.10812856698781252,0.967425,0.1553073358739827,0.9556130573248408
15,0.10428288135752081,0.968175,0.15211879889700253,0.956906847133758
16,0.1049858302757144,0.96775,0.15056753023319944,0.955812101910828
17,0.09925794927328825,0.9702,0.15163264695887163,0.9552149681528662
18,0.0926147360600531,0.97165,0.1454296268902387,0.9573049363057324
19,0.09418111984021962,0.97045,0.14567819729471093,0.9564092356687898
20,0.08939155091717839,0.97165,0.13728697778906224,0.9585987261146497
21,0.08728539556041359,0.97325,0.14358645281902735,0.9548168789808917
22,0.08302978368252516,0.97455,0.13598135994616778,0.9599920382165605
23,0.08438028325363994,0.9746,0.13927024095556492,0.9608877388535032
24,0.08366989168822765,0.9742,0.1393722852122537,0.9600915605095541
25,0.07917560525685549,0.9753,0.14132835335323624,0.960390127388535
26,0.07479015137888491,0.976475,0.13588184420209212,0.9621815286624203
27,0.07491249262467027,0.9765,0.12848925621954688,0.9608877388535032
28,0.07384453683122992,0.97675,0.13284992537265466,0.9646695859872612
29,0.07416297028884292,0.977025,0.12006667577869194,0.966062898089172
30,0.07188100629467517,0.977525,0.13072695232227824,0.9616839171974523
31,0.06654452168941498,0.9799,0.13085540962868197,0.9604896496815286
32,0.06691775503270328,0.97955,0.11597656862584839,0.9661624203821656
33,0.06918686262816191,0.9788,0.12047030053332827,0.9657643312101911
34,0.0641598423074931,0.97985,0.11974536750026664,0.9639729299363057
35,0.06418481163503602,0.98,0.11225579633039369,0.9659633757961783
36,0.06186102087236941,0.9811,0.12030248091983235,0.9661624203821656
37,0.06123213988617063,0.980925,0.1274084611647543,0.9635748407643312
38,0.059764110416546466,0.981625,0.11838640437081788,0.963077229299363
39,0.05875157722234726,0.98155,0.11123034706825663,0.9694466560509554
40,0.06090088388770819,0.981375,0.11906199054614564,0.9650676751592356
41,0.055959019242972134,0.98275,0.11622092318810096,0.9680533439490446
42,0.05608940958678722,0.98205,0.11956190086484465,0.9675557324840764
43,0.05558516047541052,0.982975,0.12333071155319358,0.9670581210191083
44,0.05670586949922144,0.982725,0.11808796505374052,0.9650676751592356
45,0.054394914860092104,0.982925,0.11685987289885214,0.9654657643312102
46,0.05280778013635427,0.98485,0.12436447999363018,0.9645700636942676
47,0.0511934345016256,0.98385,0.11101091354062105,0.9694466560509554
48,0.051095087243430315,0.98425,0.11179695484394528,0.9688495222929936
49,0.05145244824811816,0.983875,0.11479817788342049,0.9677547770700637
50,0.05038129281112924,0.98455,0.11318173364196328,0.9670581210191083
51,0.051995185750722886,0.984275,0.10863579060306927,0.9695461783439491
52,0.047886012987885626,0.98445,0.11598805408290094,0.96875
53,0.04798220775667578,0.984775,0.10341363153042224,0.9713375796178344
54,0.04984880279134959,0.984675,0.11164110610973399,0.9672571656050956
55,0.04516283350903541,0.98635,0.11286329543722236,0.9683519108280255
56,0.04517659122273326,0.986225,0.10989672536694794,0.9699442675159236
57,0.04554913654010743,0.986025,0.11024448607683443,0.9682523885350318
58,0.04225407076142728,0.986775,0.11378864885921809,0.9680533439490446
59,0.044041554212756455,0.986425,0.11482808410685368,0.9697452229299363
60,0.04358242109138519,0.986425,0.10876749844474208,0.9680533439490446
